brand,image,name,new_price,old_price,rating
Brothers Tech,"https://bd.daraz.io/GjfBuckkLYtVnTS61m7Gvun1xRA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/60/6937/1.jpg?4180",Back Cover for Redmi 4A - Black,119.00,250.00,0
Brothers Tech,"https://bd.daraz.io/OXCFZ8iLaCg0CxuYBrnWCSIhWV8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/40/6937/1.jpg?4146",Back Cover for mi 4X - Blue,119.00,250.00,0
Brothers Tech,"https://bd.daraz.io/pXsz_qVQkPXL1bdlHdb6YX5XksQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/20/6937/1.jpg?4148",Back Cover for mi 4X - Black,119.00,250.00,0
Brothers Tech,"https://bd.daraz.io/Lq4p8biVa31m215lqLZ_JalBrQw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/99/5937/1.jpg?4148",Back Cover for Redmi 5 - Black,119.00,250.00,0
Samsung,"https://bd.daraz.io/OxQQXmeba71yZdaODxWrBpSDTEI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/8127/1.jpg?1581",2.1A - Universal Dual USB Car Charger - Rose Gold,99.00,350.00,0
REMAX,"https://bd.daraz.io/osZzDFofGYy1fEtgjrbvKytorU0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/2027/1.jpg?0165",Proda-Notebook Series Power Bank 30000mAh - Black,"2,299.00","2,599.00",0
MR Shop,"https://bd.daraz.io/jPB2mzJNn7CeOQNIedw4ZD5xUlk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/08/2517/1.jpg?6153",Durable Tempered Glass for Xiaomi Mi A1 -Transparent ,189.00,320.00,0
BS Shop,"https://bd.daraz.io/6gSTAVYlmUgg0GQ4jv0SqhnSoyk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/77/5107/1.jpg?9633",Transparent Carbon Fiber Sticker For Redmi 4x,89.00,220.00,1
Panasonic,"https://bd.daraz.io/hTRtoXaxXrF5Ft-Ff-K53hpkPEA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/1037/1.jpg?2729",KX-TS500MX Intercom  Phone  White,"1,350.00","1,500.00",0
Xiaomi,"https://bd.daraz.io/o_KxUMd5vA3d0D-ySERKVj4TcMI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/22/1927/1.jpg?7851",Mi Power Bank 20000mAh - White,"2,545.00","2,700.00",1
REMAX,"https://bd.daraz.io/vOLRgizFopo6z6oN0ouzBgHRBDQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/48/7917/1.jpg?6199",High Performance Earphone RM 510 - Red,400.00,800.00,0
Hi-Tech,"https://bd.daraz.io/iLp2QWZOEfFcmmf72RGeZ_QEbBw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/65/9331/1.jpg?6445",Portable Micro USB Fan For Mobile Use  Black,69.00,105.00,19
xyz bazar,"https://bd.daraz.io/RHdMXYKMZfIH6jtHCuF2EWv4hF4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/62/6927/1.jpg?5972",Beats Tm-12 Wireless On-Ear Headphone - Red,"1,550.00","2,050.00",0
GKK,"https://bd.daraz.io/U1VGpsa7WLOsdZw0LJ3Y-qgnV8g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/0727/1.jpg?4440",Detachable 3-Piece Matte Hard Phone Case for Huawei  Nova 3e - Black and Golden,580.00,750.00,1
Xiaomi,"https://bd.daraz.io/MY-CaDaSMis2gIKm9bcw9O30jOA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/37/0927/1.jpg?7368",Mi Power Bank version 2 - 10000mAh - Black,"1,523.00","1,690.00",0
Dhaka Store,"https://bd.daraz.io/qh1C9IB7pE_nIh78EQbW34mAxDU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/50/5007/1.jpg?4282",Combo of 3D Enlarged Screen and VR Box,440.00,800.00,0
REMAX,"https://bd.daraz.io/PEFi0aDnucr7GQEz2ah2oRKxvxM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/2627/1.jpg?9833",3.5 Aux Cable L200 - Black,278.00,700.00,0
Huawei,"https://bd.daraz.io/ui8iU0cr4uoBWKYthNFIV4wZJjA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/88/7073/1.jpg?6997","Nova2i Smartphone - 5.9"" - 4GB RAM - 64GB ROM - 16MP Camera - Gold","24,990.00","26,990.00",3
Brothers Tech,"https://bd.daraz.io/adG-9hFMzc7Txt3yUbWd1kzx4Js=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/8727/1.jpg?3211",Screen Protector for Samsung J7 Prime - Transparent,60.00,100.00,0
Gadget In All BD,"https://bd.daraz.io/FAQ0bKJIMtDQI1T9boPJED2JhbM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/3296/1.jpg?3399",Wireless Bluetooth Sports Stereo Earphone - Black,299.00,899.00,5
Gadgets & Gizmos,"https://bd.daraz.io/9yZBM6aDNgklKMN9b2u7UhWaCpQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/48/9817/1.jpg?9044",WS-887 Mini Bluetooth Speaker - Black,450.00,500.00,0
Awei,"https://bd.daraz.io/QO6DP4wUqnplfLLWwdpZfTVg0IQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/74/8817/1.jpg?7116",A885BL - Bluetooth Earphone - Black,"1,634.00","2,000.00",0
Havit,"https://bd.daraz.io/m3T6MsKJMJR-fgwR6Mi-05myRDU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/9517/1.jpg?2193",MS-T2 Magnetic Bluetooth Sport Earphone BT 4.2 - Black,750.00,"1,250.00",0
Smart Gadgets BD,"https://bd.daraz.io/dD7U6dRLO5ymXod8TYa5wwP9LDs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/58/1241/1.jpg?2072",Tempered Glass for iPhone 6 / 6s - Transparent,99.00,140.00,1
Brother Tech,"https://bd.daraz.io/e50aZvjSHHvBh-3LmCJ6FafF5KE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/42/6496/1.jpg?6382",S6 Wireless Bluetooth Sports Stereo Headset - White,339.00,800.00,2
Smart Gadgets BD,"https://bd.daraz.io/7ErNJ3PaQd6NZ88aAid8gZlIfuk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/76/8261/1.jpg?2469",Soft TPU Case For iPhone 7 Plus -Transparent,99.00,150.00,2
LG,"https://bd.daraz.io/CoO5IYYcm7mT5XjBTZoxPCkBBzw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/39/5427/1.jpg?3785",Tone Bluetooth Headphone - Black,649.00,"1,499.00",0
Xiaomi,"https://bd.daraz.io/deNq_1blcdoTWf-wDWLpivHi1NU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/68/5917/1.jpg?2450",MI USB Type-C Quick Charge 3.0 Supported Cable,299.00,850.00,0
Chericheer,"https://bd.daraz.io/l0SfJBtGhFZB_7pfu0s4ijQYlpA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/60/3017/1.jpg?8883",Back Cover for Nokia 6 - Black,350.00,450.00,0
Smart Gadgets BD,"https://bd.daraz.io/YThxHqvmZmwA4J9vJ6wPvifra6o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/85/2803/1.jpg?1571",YL In-Ear Headphone for Smartphone - White,199.00,302.00,4
Infinix,"https://bd.daraz.io/eXGoNCJyne9o0uajRawtKStVJlM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/43/0115/1.jpg?3879","X572 - Note 4 High Edition - 5.7"" - 3GB RAM - 32GB ROM - 13MP - 4G - Milan Black","12,890.00","14,990.00",2
QKZ,"https://bd.daraz.io/Tjg-VpKuDBCo2ov6mDVkIRwSIpI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/25/8817/1.jpg?7160",DM10 Zinc Alloy Metal Earphone - Black,445.00,700.00,0
Canton,"https://bd.daraz.io/34_Az6YyY2kVtKoUL99NEPLIFdY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/03/4027/1.jpg?2080",HA 39928P/T - Intercom Telephone for Gaoxinqi  - Red,750.00,800.00,0
Xiaomi,"https://bd.daraz.io/t4iBFinpscLp2P7gUpIS1se6YvY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/27/9817/1.jpg?0859",Redmi 5V 2A Charger For all Xiaomi Redmi Handset - White,650.00,990.00,2
Brother Tech,"https://bd.daraz.io/3K6lP4T3oR2nk0pAaBfHLGck1FQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/43/8727/1.jpg?2928",Glass Screen Protector for Huawei GR (2017) - Transparent,60.00,100.00,0
Awei,"https://bd.daraz.io/kjm_2hfa00YOC4l3ilpLvLQm9eQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/21/2627/1.jpg?9111",AK1 Wireless Bluetooth Earphone - Black,"1,556.00","1,900.00",0
S S Telecom,"https://bd.daraz.io/HiYCVmvdIMmfvSHt1ZRc0-MEbpY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/72/6337/1.jpg?7049",Leather Case for iPhone 7 Plus - Golden,"1,199.00","1,250.00",0
Huawei,"https://bd.daraz.io/A_QHzktAA4_8y3Us2o00nlOqo2c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/06/8327/1.jpg?8954",ETS3125i Single SIM GSM Wireless Telephone - Black,"1,999.00","2,170.00",0
Shopnil House,"https://bd.daraz.io/gcnJRPowfa2GJH5E4XfoWOUbC6w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/72/8917/1.jpg?6770",Micro USB To Type-C Charging Converter - White,50.00,150.00,0
JTPC,"https://bd.daraz.io/7bTZ-JdOlOoQoIDOq7WzKaFCJj0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/73/6017/1.jpg?3331",Party Wireless Bluetooth Speaker - Blue,"1,180.00","1,600.00",0
Smart Gadgets BD,"https://bd.daraz.io/1u8VzRw9kg4N0Kx8qyj-ma-q5BU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/51/2241/1.jpg?2058",3.5 mm In-Ear Headphone for Apple - White,750.00,"1,950.00",2
DA,"https://bd.daraz.io/7uiAzCNUGhd-BsgdNS0wWrRRon4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/21/9037/1.jpg?3498",Mi Pop Socket Mobile Grip Holder - Orange,220.00,450.00,0
Smart Gadgets BD,"https://bd.daraz.io/7yph8avcCa91ue0cSuwLFLovFnM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/2952/1.jpg?2117",Type C To Micro USB Converter Adapter,49.00,74.00,10
Smart Gadgets BD,"https://bd.daraz.io/llhHZxvn9pMa69sqohZ4V0Px79M=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/20/2921/1.jpg?1977",Premium Soft TPU Case for iPhone 6/6S - Transparent,99.00,150.00,8
Brothers Tech,"https://bd.daraz.io/PXTsKzv0dCZWPWUuLSoaZAmKAgw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/01/6937/1.jpg?4221",Back Cover for Redmi S2 - Blue,119.00,250.00,0
Rock,"https://bd.daraz.io/DOvQgQeXRo-5ikapuawNPvqjuPM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/82/9296/1.jpg?0005",Odin Power Bank 20000mAh - Black,"2,780.00","3,650.00",0
Romoss,"https://bd.daraz.io/679kWkTqHLoDD49IclBxr4Rqvbo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/31/1575/1.jpg?1235",Power Bank - 10000mAh 5V 2.1A Type-C Port - Black,"1,055.00","1,604.00",3
Xiaomi,"https://bd.daraz.io/kJO5yA2aQaXdd29tHc6Se3SIJ5k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/61/1434/1.jpg?7751",Redmi Note 4X Transparent TPU Back Case,99.00,150.00,3
Havit,"https://bd.daraz.io/inTA3wp7GTe3-Y0voCVter1BwJU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/40/1607/1.jpg?1964",HV-SK521BT mini wireless Speaker - Black,"1,150.00","1,350.00",0
Xiaomi,"https://bd.daraz.io/n6nv9jqgDqzX8VXrPfHlFm1cRGs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/2813/1.jpg?1426",Redmi Note 4X Ultra Thin Soft TPU Shock Proof Back Cover,99.00,150.00,4
Xiaomi,"https://bd.daraz.io/zp01cMwuqINIu10g1xPY5X1kOAw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/28/6752/1.jpg?0625",Redmi Note 4X Ultra Thin Soft TPU Shock Proof Back Cover,99.00,250.00,3
Smart Gadgets BD,"https://bd.daraz.io/lmY5LFgEL9ksHvys-jJP5aQUBzQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/9232/1.jpg?3362",C-Safe Pocket Mobile Phone Lock Anti-Drop Anti-Thief Pocket Lock - White,399.00,606.00,9
Huawei,"https://bd.daraz.io/wyYHwcwglLIjoMljyKwPeBgNoiw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/78/9527/1.jpg?9276",Stereo Earphones with Mic and Controller - White,315.00,500.00,0
Brother Tech,"https://bd.daraz.io/JMwRn64FWFdX6FbrjpzlT0Rnw84=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/14/8017/1.jpg?7657",Carbon Fiber Sticker for iPhone 6 - Transparent,89.00,120.00,0
Samsung,"https://bd.daraz.io/BsdcOsvEscg0k1zFI-UsTksiqss=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/81/6805/1.jpg?9045",Galaxy J3 (2016) Dual SIM Smartphone 8 GB - Black,"11,090.00","14,990.00",0
Asus,"https://bd.daraz.io/7M74kVNOQPdLa8EHKur7a2a47RU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/8817/1.jpg?6876",Zenfone 2 Series 3.5mm Jack In-Ear Earphone - Black,456.00,800.00,0
Brother Tech,"https://bd.daraz.io/07CVPHrDITj3z55JeiJ26Z_l0Ao=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/76/9547/1.jpg?1853",5D Tempered Glass for Mi 5 Plus - White and Transparent,180.00,350.00,0
Brothers Tech,"https://bd.daraz.io/SgYfRuxZPVg34LzhkNaJCn3w9EU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/00/7396/1.jpg?3950",S530 Mini Bluetooth Wireless Earphones - Black,194.00,600.00,0
REMAX,"https://bd.daraz.io/xvYsFY0Y_da32aJ55FtbXFYnIIw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/22/4447/1.jpg?0580",RB-T13 Wireless Bluetooth Headset - White,720.00,749.00,0
Brother Tech,"https://bd.daraz.io/kyncYES1IKPWXCOSXe8e9mcOFug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/81/6496/1.jpg?6306",Carbon Fiber Sticker for Xiaomi Redmi Note 5A Prime - Transparent,89.00,120.00,0
Brothers Tech,"https://bd.daraz.io/zrwXNFjYYjmeiWaOh4wrU5yWcaI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/53/5396/1.jpg?0769",HBQ-i7R Single Stereo Bluetooth Headphone  White,295.00,780.00,1
Brother Tech,"https://bd.daraz.io/Ih42herS6S5XlXlnLx3Zc2BST0g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/33/0247/1.jpg?5172",Glass Screen Protector for iPhone 5 - Transparent,60.00,100.00,0
Brothers Tech,"https://bd.daraz.io/1nseChAqrvKouvNs18YqZKPDJss=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/72/6937/1.jpg?4620",Back Cover for Redmi 5+ - Blue,119.00,250.00,0
REMAX,"https://bd.daraz.io/X23i62qGbqbewo1EY5Aj3upo_Tk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/95/5527/1.jpg?2217",RM-610D Earphone - Black,499.00,850.00,0
Tool Box,"https://bd.daraz.io/S_uQrinQQXE9juVk7S1Odly8vT8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/83/3517/1.jpg?6992",3D Glasses VR BOX 2.0  With Remote Controller - Black and White,600.00,"2,000.00",0
,"https://bd.daraz.io/9sZAHvigss9zYwkskouPxZz-RKw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/98/2227/1.jpg?4771",Combo of 3 in 1 Mobile Clip Lens and VR 2.0 Virtual Reality 3D Glasses,550.00,620.00,0
Canton,"https://bd.daraz.io/mnm8yXIUXCFSPMBA6jMO5P8Uc4A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/01/2027/1.jpg?9119",Universal 12X Zoom Telescope Mobile Phone Lens - Black,"1,400.00","1,500.00",0
,"https://bd.daraz.io/HdmYQ8uxpClszVfhxAOn8qhTkqU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/24/8507/1.jpg?9679",Back Cover for Xiaomi Redmi 5 Plus - Multicolor,199.00,250.00,0
REMAX,"https://bd.daraz.io/JXB_sLZ1tuMTpG7lBijXlMCm1Tg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/5327/1.jpg?6221",Gravity RC-095m Magnetic Micro USB Cable with LED Light - Black,530.00,600.00,0
MR Shop,"https://bd.daraz.io/mdg7OyBR6WOLaJsFeVfDyxy2wak=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/4517/1.jpg?8392",Universal 10X Zoom Mobile Phone Telescope Lens with Adjustable Clip Mobile Phone Lens - Black,778.00,"1,300.00",0
Brother Tech,"https://bd.daraz.io/WcyqBR0pGJ0xe64QiWKfrFi0skw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/73/0247/1.jpg?5272",Glass Screen Protector for iPhone 5S - Transparent,60.00,100.00,0
MR Shop,"https://bd.daraz.io/Q39TesfhqTU3Pln5phFXfmK5Xl0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/3517/1.jpg?6913",Tempered Glass for iPhone 6 Plus/ 6s plus  - White,223.00,500.00,0
Baseus,"https://bd.daraz.io/RQKzXGbVkyoAycu18BpDWA6wTDM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/18/6017/1.jpg?5411",L35 Multifunctional Lightning for Male to 3.5mm Jack Plus Headphone Cable - White,790.00,950.00,0
Xiaomi,"https://bd.daraz.io/7DBPzB3QO1GXSeLSbhg5bLNbJhw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/54/4113/1.jpg?3507",QC 3.0 Quick Fast Charger for Xiaomi MI 5 & MI 6 - White,990.00,"1,505.00",9
Xiaomi,"https://bd.daraz.io/eZjmYB7C0TrBYaJHy2-NFc7lGE8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/14/2627/1.jpg?9512",Micro Data Sync and Charging Cable - Black,223.00,650.00,0
Gadgets & Gizmos,"https://bd.daraz.io/PChfy0UQYXgACN9WqotrLNoX0No=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/68/4917/1.jpg?1689",WS-887 Mini Bluetooth Speaker Metal - Silver,450.00,500.00,0
Mi Gangs Electronics,"https://bd.daraz.io/bGhOfbzyr7Vysc4Cd57Ps8kPx8g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/09/1507/1.jpg?2352",Back Cover for Samsung Galaxy A5 - Blue,180.00,200.00,0
REMAX,"https://bd.daraz.io/DN0ixddYK2uzMJ7t0dOqSshEiqM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/1241/1.jpg?7898",USB Connector for iPhone 4 - White,89.00,135.00,3
Baseus,"https://bd.daraz.io/hTTwzzN1fteCpp0Vkmc3iWgU1MI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/5447/1.jpg?0675",3 in 1 Rapid Serie Micro USB and 8 Pin Data Cable - Blue,650.00,749.00,0
Baseus,"https://bd.daraz.io/zYSUdhYQcYPqMHwSsqFX_21iPVI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/5447/1.jpg?0675",3 in 1 Rapid Serie Micro USB and 8 Pin Data Cable - Red,650.00,699.00,0
Awei,"https://bd.daraz.io/_inYBswPtZ88lTcF0931PTkZu_o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/67/5447/1.jpg?0673",ES-70TY 3.5mm Aux Audio In-Ear Earphone - Black,549.00,900.00,0
Awei,"https://bd.daraz.io/l6louUA32ImHGOaVsBfJZLxJr4g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/47/5447/1.jpg?0675",X10 Car Charger - Black,749.00,"1,267.00",0
Awei,"https://bd.daraz.io/XMWv7QDHt6Yl5THxqjz-s9DZ1AE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/27/5447/1.jpg?0675",ES-30TY In-Ear Headphone - Black,549.00,900.00,0
Awei,"https://bd.daraz.io/gKwnA6YLCXYo1pZswuSAA6iJ5e8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/17/5447/1.jpg?0675",A610BL Wireless Bluetooth Headphone - Black,"1,040.00","1,700.00",0
Awei,"https://bd.daraz.io/ymXsqbmkXHTVJBKurAU68Kz4UwI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/5447/1.jpg?0673",Y900 - Wireless Bluetooth Speaker - Green,"1,530.00","1,730.00",0
Awei,"https://bd.daraz.io/-f0dKB1kNXvAHmJnhoVMCyAP01U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/76/5447/1.jpg?0674",A620BL Wireless Bluetooth Headphone - Black and Red,"1,340.00","1,797.00",0
Awei,"https://bd.daraz.io/0W1bsTid_-qA-4MDGgnr0diWPY0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/5447/1.jpg?0674",Y280 Waterproof Portable Speaker - Black and Red,"3,300.00","3,500.00",0
Awei,"https://bd.daraz.io/ar3uS74rEmxkq7L6ioQ30dTW4F0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/36/5447/1.jpg?0674",Y280 Waterproof Portable Speaker - Black and Green,"3,300.00","3,500.00",0
Awei,"https://bd.daraz.io/ngMPtwNso4_o7PRFako9CLHWpJQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/26/5447/1.jpg?0672",CL-10 Micro USB Nylon Braided Charging Data Cord - Grey,180.00,450.00,0
Awei,"https://bd.daraz.io/yb38aKgEtIBYxWImEREb62HIvp8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/16/5447/1.jpg?0672",A850BL - Wireless Bluetooth Headset - Grey and Golden,"1,099.00","1,396.00",0
Awei,"https://bd.daraz.io/u3GeaJWI5n8N3XQsQgZLnzkJ0DI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/95/5447/1.jpg?0672",A610BL Bluetooth 4.0 Earphone - White,"1,599.00","1,700.00",0
Awei,"https://bd.daraz.io/jwsaTuc6ynbhSEKxzgLl6g_v-GA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/85/5447/1.jpg?0674",A980BL Universal Sport Wireless Bluetooth Headphone - Black,"1,600.00","2,100.00",0
Awei,"https://bd.daraz.io/7jVCUbTt3X0iHTwtQOm6cWhGPUY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/65/5447/1.jpg?0672",CL-988 Mini Nylon Braided Lightning Cable - Golden,280.00,500.00,0
Rock,"https://bd.daraz.io/6Q14gNmA0LbcKIBjHsM6v2TmpGg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/45/5447/1.jpg?0674",Odin Power Bank 20000mAh - Black,"2,750.00","2,899.00",0
Awei,"https://bd.daraz.io/vzgrVAD0WGiEqY9hXtwToc5hoMA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/25/5447/1.jpg?0671",A980BL Universal Sport Wireless Bluetooth v4.0 Headphone - Black,"1,600.00","2,100.00",0
Awei,"https://bd.daraz.io/TbVP2Tsia1xHq7hsEldh4l5QawQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/05/5447/1.jpg?0673",A860BL - Bluetooth Earphone - Black and Golden,"1,350.00","1,700.00",0
Meizu,"https://bd.daraz.io/V62wjrg6P5SDY9ztcpA1kjRdfrs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/74/5447/1.jpg?0673",EP51 Sports Wireless Earphone - Black and Silver,"3,150.00","3,299.00",0
QCY,"https://bd.daraz.io/dh1d-wuDo4BmXIGQ0tQwbEuhU98=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/54/5447/1.jpg?0673",Q26 Bluetooth Wireless Earphones - White,"1,050.00","1,100.00",0
QCY,"https://bd.daraz.io/Vacsa_hazt5o8WkgZe9p7P-V0sI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/44/5447/1.jpg?0524",Q12 Mini Bluetooth 4.1 Earphone with Mic - White,"1,220.00","1,250.00",0
Awei,"https://bd.daraz.io/2U9kFBnC8Krb15wE-0kE8IX9QrE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/34/5447/1.jpg?0671",A860BL Wireless Headphone - Blue,"1,350.00","2,500.00",0
Baseus,"https://bd.daraz.io/qcIzQBJUtW4l9TwyHoA9WR0Q1sQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/04/5447/1.jpg?0673",Type-C To HDMI and HUB Adapter - Rose Gold,"4,250.00","4,450.00",0
